county_fips,time,t2m_mean_K
17085,2009-01-01,
17199,2009-01-01,
17125,2009-01-01,
17105,2009-01-01,
17191,2009-01-01,
17089,2009-01-01,
17069,2009-01-01,
17063,2009-01-01,
17109,2009-01-01,
17127,2009-01-01,
17073,2009-01-01,
17061,2009-01-01,
17157,2009-01-01,
17149,2009-01-01,
17203,2009-01-01,
17145,2009-01-01,
17087,2009-01-01,
17173,2009-01-01,
17051,2009-01-01,
17201,2009-01-01,
17141,2009-01-01,
17139,2009-01-01,
17017,2009-01-01,
17167,2009-01-01,
17179,2009-01-01,
17099,2009-01-01,
17183,2009-01-01,
17007,2009-01-01,
17137,2009-01-01,
17123,2009-01-01,
17079,2009-01-01,
17013,2009-01-01,
17121,2009-01-01,
17187,2009-01-01,
17197,2009-01-01,
17153,2009-01-01,
17119,2009-01-01,
17133,2009-01-01,
17003,2009-01-01,
17043,2009-01-01,
17165,2009-01-01,
17097,2009-01-01,
17117,2009-01-01,
17195,2009-01-01,
17107,2009-01-01,
17081,2009-01-01,
17101,2009-01-01,
17143,2009-01-01,
17019,2009-01-01,
17045,2009-01-01,
17021,2009-01-01,
17095,2009-01-01,
17111,2009-01-01,
17015,2009-01-01,
17047,2009-01-01,
17071,2009-01-01,
17077,2009-01-01,
17067,2009-02-01,
17025,2009-02-01,
17185,2009-02-01,
17113,2009-02-01,
17005,2009-02-01,
17009,2009-02-01,
17083,2009-02-01,
17147,2009-02-01,
17151,2009-02-01,
17011,2009-02-01,
17029,2009-02-01,
17131,2009-02-01,
17049,2009-02-01,
17035,2009-02-01,
17033,2009-02-01,
17057,2009-02-01,
17135,2009-02-01,
17115,2009-02-01,
17055,2009-02-01,
17023,2009-02-01,
17161,2009-02-01,
17093,2009-02-01,
17031,2009-02-01,
17059,2009-02-01,
17103,2009-02-01,
17037,2009-02-01,
17175,2009-02-01,
17001,2009-02-01,
17075,2009-02-01,
17053,2009-02-01,
17041,2009-02-01,
17163,2009-02-01,
17189,2009-02-01,
17171,2009-02-01,
17159,2009-02-01,
17129,2009-02-01,
17065,2009-02-01,
17193,2009-02-01,
17039,2009-02-01,
17155,2009-02-01,
17169,2009-02-01,
17177,2009-02-01,
17181,2009-02-01,
17091,2009-02-01,
17027,2009-02-01,
17085,2009-02-01,
17199,2009-02-01,
17125,2009-02-01,
17105,2009-02-01,
17191,2009-02-01,
17089,2009-02-01,
17069,2009-02-01,
17063,2009-02-01,
17109,2009-02-01,
17127,2009-02-01,
17073,2009-02-01,
17061,2009-02-01,
17157,2009-02-01,
17149,2009-02-01,
17203,2009-02-01,
17145,2009-02-01,
17087,2009-02-01,
17173,2009-02-01,
17051,2009-02-01,
17201,2009-02-01,
17141,2009-02-01,
17139,2009-02-01,
17017,2009-02-01,
17167,2009-02-01,
17179,2009-02-01,
17099,2009-02-01,
17183,2009-02-01,
17007,2009-02-01,
17137,2009-02-01,
17123,2009-02-01,
17079,2009-02-01,
17013,2009-02-01,
17121,2009-02-01,
17187,2009-02-01,
17197,2009-02-01,
17153,2009-02-01,
17119,2009-02-01,
17133,2009-02-01,
17003,2009-02-01,
17043,2009-02-01,
17165,2009-02-01,
17097,2009-02-01,
17117,2009-02-01,
17195,2009-02-01,
17107,2009-02-01,
17081,2009-02-01,
17101,2009-02-01,
17143,2009-02-01,
17019,2009-02-01,
17045,2009-02-01,
17021,2009-02-01,
17095,2009-02-01,
17111,2009-02-01,
17015,2009-02-01,
17047,2009-02-01,
17071,2009-02-01,
17077,2009-02-01,
17067,2009-03-01,
17025,2009-03-01,
17185,2009-03-01,
17113,2009-03-01,
17005,2009-03-01,
17009,2009-03-01,
17083,2009-03-01,
17147,2009-03-01,
17151,2009-03-01,
17011,2009-03-01,
17029,2009-03-01,
17131,2009-03-01,
17049,2009-03-01,
17035,2009-03-01,
17033,2009-03-01,
17057,2009-03-01,
17135,2009-03-01,
17115,2009-03-01,
17055,2009-03-01,
17023,2009-03-01,
17161,2009-03-01,
17093,2009-03-01,
17031,2009-03-01,
17059,2009-03-01,
17103,2009-03-01,
17037,2009-03-01,
17175,2009-03-01,
17001,2009-03-01,
17075,2009-03-01,
17053,2009-03-01,
17041,2009-03-01,
17163,2009-03-01,
17189,2009-03-01,
17171,2009-03-01,
17159,2009-03-01,
17129,2009-03-01,
17065,2009-03-01,
17193,2009-03-01,
17039,2009-03-01,
17155,2009-03-01,
17169,2009-03-01,
17177,2009-03-01,
17181,2009-03-01,
17091,2009-03-01,
17027,2009-03-01,
17085,2009-03-01,
17199,2009-03-01,
17125,2009-03-01,
17105,2009-03-01,
17191,2009-03-01,
17089,2009-03-01,
17069,2009-03-01,
17063,2009-03-01,
17109,2009-03-01,
17127,2009-03-01,
17073,2009-03-01,
17061,2009-03-01,
17157,2009-03-01,
17149,2009-03-01,
17203,2009-03-01,
17145,2009-03-01,
17087,2009-03-01,
17173,2009-03-01,
17051,2009-03-01,
17201,2009-03-01,
17141,2009-03-01,
17139,2009-03-01,
17017,2009-03-01,
17167,2009-03-01,
17179,2009-03-01,
17099,2009-03-01,
17183,2009-03-01,
17007,2009-03-01,
17137,2009-03-01,
17123,2009-03-01,
17079,2009-03-01,
17013,2009-03-01,
17121,2009-03-01,
17187,2009-03-01,
17197,2009-03-01,
17153,2009-03-01,
17119,2009-03-01,
17133,2009-03-01,
17003,2009-03-01,
17043,2009-03-01,
17165,2009-03-01,
17097,2009-03-01,
17117,2009-03-01,
17195,2009-03-01,
17107,2009-03-01,
17081,2009-03-01,
17101,2009-03-01,
17143,2009-03-01,
17019,2009-03-01,
17045,2009-03-01,
17021,2009-03-01,
17095,2009-03-01,
17111,2009-03-01,
17015,2009-03-01,
17047,2009-03-01,
17071,2009-03-01,
17077,2009-03-01,
17067,2009-04-01,
17025,2009-04-01,
17185,2009-04-01,
17113,2009-04-01,
17005,2009-04-01,
17009,2009-04-01,
17083,2009-04-01,
17147,2009-04-01,
17151,2009-04-01,
17011,2009-04-01,
17029,2009-04-01,
17131,2009-04-01,
17049,2009-04-01,
17035,2009-04-01,
17033,2009-04-01,
17057,2009-04-01,
17135,2009-04-01,
17115,2009-04-01,
17055,2009-04-01,
17023,2009-04-01,
17161,2009-04-01,
17093,2009-04-01,
17031,2009-04-01,
17059,2009-04-01,
17103,2009-04-01,
17037,2009-04-01,
17175,2009-04-01,
17001,2009-04-01,
17075,2009-04-01,
17053,2009-04-01,
17041,2009-04-01,
17163,2009-04-01,
17189,2009-04-01,
17171,2009-04-01,
17159,2009-04-01,
17129,2009-04-01,
17065,2009-04-01,
17193,2009-04-01,
17039,2009-04-01,
17155,2009-04-01,
17169,2009-04-01,
17177,2009-04-01,
17181,2009-04-01,
17091,2009-04-01,
17027,2009-04-01,
17085,2009-04-01,
17199,2009-04-01,
17125,2009-04-01,
17105,2009-04-01,
17191,2009-04-01,
17089,2009-04-01,
17069,2009-04-01,
17063,2009-04-01,
17109,2009-04-01,
17127,2009-04-01,
17073,2009-04-01,
17061,2009-04-01,
17157,2009-04-01,
17149,2009-04-01,
17203,2009-04-01,
17145,2009-04-01,
17087,2009-04-01,
17173,2009-04-01,
17051,2009-04-01,
17201,2009-04-01,
17141,2009-04-01,
17139,2009-04-01,
17017,2009-04-01,
17167,2009-04-01,
17179,2009-04-01,
17099,2009-04-01,
17183,2009-04-01,
17007,2009-04-01,
17137,2009-04-01,
17123,2009-04-01,
17079,2009-04-01,
17013,2009-04-01,
17121,2009-04-01,
17187,2009-04-01,
17197,2009-04-01,
17153,2009-04-01,
17119,2009-04-01,
17133,2009-04-01,
17003,2009-04-01,
17043,2009-04-01,
17165,2009-04-01,
17097,2009-04-01,
17117,2009-04-01,
17195,2009-04-01,
17107,2009-04-01,
17081,2009-04-01,
17101,2009-04-01,
17143,2009-04-01,
17019,2009-04-01,
17045,2009-04-01,
17021,2009-04-01,
17095,2009-04-01,
17111,2009-04-01,
17015,2009-04-01,
17047,2009-04-01,
17071,2009-04-01,
17077,2009-04-01,
17067,2009-05-01,
17025,2009-05-01,
17185,2009-05-01,
17113,2009-05-01,
17005,2009-05-01,
17009,2009-05-01,
17083,2009-05-01,
17147,2009-05-01,
17151,2009-05-01,
17011,2009-05-01,
17029,2009-05-01,
17131,2009-05-01,
17049,2009-05-01,
17035,2009-05-01,
17033,2009-05-01,
17057,2009-05-01,
17135,2009-05-01,
17115,2009-05-01,
17055,2009-05-01,
17023,2009-05-01,
17161,2009-05-01,
17093,2009-05-01,
17031,2009-05-01,
17059,2009-05-01,
17103,2009-05-01,
17037,2009-05-01,
17175,2009-05-01,
17001,2009-05-01,
17075,2009-05-01,
17053,2009-05-01,
17041,2009-05-01,
17163,2009-05-01,
17189,2009-05-01,
17171,2009-05-01,
17159,2009-05-01,
17129,2009-05-01,
17065,2009-05-01,
17193,2009-05-01,
17039,2009-05-01,
17155,2009-05-01,
17169,2009-05-01,
17177,2009-05-01,
17181,2009-05-01,
17091,2009-05-01,
17027,2009-05-01,
17085,2009-05-01,
17199,2009-05-01,
17125,2009-05-01,
17105,2009-05-01,
17191,2009-05-01,
17089,2009-05-01,
17069,2009-05-01,
17063,2009-05-01,
17109,2009-05-01,
17127,2009-05-01,
17073,2009-05-01,
17061,2009-05-01,
17157,2009-05-01,
17149,2009-05-01,
17203,2009-05-01,
17145,2009-05-01,
17087,2009-05-01,
17173,2009-05-01,
17051,2009-05-01,
17201,2009-05-01,
17141,2009-05-01,
17139,2009-05-01,
17017,2009-05-01,
17167,2009-05-01,
17179,2009-05-01,
17099,2009-05-01,
17183,2009-05-01,
17007,2009-05-01,
17137,2009-05-01,
17123,2009-05-01,
17079,2009-05-01,
17013,2009-05-01,
17121,2009-05-01,
17187,2009-05-01,
17197,2009-05-01,
17153,2009-05-01,
17119,2009-05-01,
17133,2009-05-01,
17003,2009-05-01,
17043,2009-05-01,
17165,2009-05-01,
17097,2009-05-01,
17117,2009-05-01,
17195,2009-05-01,
17107,2009-05-01,
17081,2009-05-01,
17101,2009-05-01,
17143,2009-05-01,
17019,2009-05-01,
17045,2009-05-01,
17021,2009-05-01,
17095,2009-05-01,
17111,2009-05-01,
17015,2009-05-01,
17047,2009-05-01,
17071,2009-05-01,
17077,2009-05-01,
17067,2009-06-01,
17025,2009-06-01,
17185,2009-06-01,
17113,2009-06-01,
17005,2009-06-01,
17009,2009-06-01,
17083,2009-06-01,
17147,2009-06-01,
17151,2009-06-01,
17011,2009-06-01,
17029,2009-06-01,
17131,2009-06-01,
17049,2009-06-01,
17035,2009-06-01,
17033,2009-06-01,
17057,2009-06-01,
17135,2009-06-01,
17115,2009-06-01,
17055,2009-06-01,
17023,2009-06-01,
17161,2009-06-01,
17093,2009-06-01,
17031,2009-06-01,
17059,2009-06-01,
17103,2009-06-01,
17037,2009-06-01,
17175,2009-06-01,
17001,2009-06-01,
17075,2009-06-01,
17053,2009-06-01,
17041,2009-06-01,
17163,2009-06-01,
17189,2009-06-01,
17171,2009-06-01,
17159,2009-06-01,
17129,2009-06-01,
17065,2009-06-01,
17193,2009-06-01,
17039,2009-06-01,
17155,2009-06-01,
17169,2009-06-01,
17177,2009-06-01,
17181,2009-06-01,
17091,2009-06-01,
17027,2009-06-01,
17085,2009-06-01,
17199,2009-06-01,
17125,2009-06-01,
17105,2009-06-01,
17191,2009-06-01,
17089,2009-06-01,
17069,2009-06-01,
17063,2009-06-01,
17109,2009-06-01,
17127,2009-06-01,
17073,2009-06-01,
17061,2009-06-01,
17157,2009-06-01,
17149,2009-06-01,
17203,2009-06-01,
17145,2009-06-01,
17087,2009-06-01,
17173,2009-06-01,
17051,2009-06-01,
17201,2009-06-01,
17141,2009-06-01,
17139,2009-06-01,
17017,2009-06-01,
17167,2009-06-01,
17179,2009-06-01,
17099,2009-06-01,
17183,2009-06-01,
17007,2009-06-01,
17137,2009-06-01,
17123,2009-06-01,
17079,2009-06-01,
17013,2009-06-01,
17121,2009-06-01,
17187,2009-06-01,
17197,2009-06-01,
17153,2009-06-01,
17119,2009-06-01,
17133,2009-06-01,
17003,2009-06-01,
17043,2009-06-01,
17165,2009-06-01,
17097,2009-06-01,
17117,2009-06-01,
17195,2009-06-01,
17107,2009-06-01,
17081,2009-06-01,
17101,2009-06-01,
17143,2009-06-01,
17019,2009-06-01,
17045,2009-06-01,
17021,2009-06-01,
17095,2009-06-01,
17111,2009-06-01,
17015,2009-06-01,
17047,2009-06-01,
17071,2009-06-01,
17077,2009-06-01,
17067,2009-07-01,
17025,2009-07-01,
17185,2009-07-01,
17113,2009-07-01,
17005,2009-07-01,
17009,2009-07-01,
17083,2009-07-01,
17147,2009-07-01,
17151,2009-07-01,
17011,2009-07-01,
17029,2009-07-01,
17131,2009-07-01,
17049,2009-07-01,
17035,2009-07-01,
17033,2009-07-01,
17057,2009-07-01,
17135,2009-07-01,
17115,2009-07-01,
17055,2009-07-01,
17023,2009-07-01,
17161,2009-07-01,
17093,2009-07-01,
17031,2009-07-01,
17059,2009-07-01,
17103,2009-07-01,
17037,2009-07-01,
17175,2009-07-01,
17001,2009-07-01,
17075,2009-07-01,
17053,2009-07-01,
17041,2009-07-01,
17163,2009-07-01,
17189,2009-07-01,
17171,2009-07-01,
17159,2009-07-01,
17129,2009-07-01,
17065,2009-07-01,
17193,2009-07-01,
17039,2009-07-01,
17155,2009-07-01,
17169,2009-07-01,
17177,2009-07-01,
17181,2009-07-01,
17091,2009-07-01,
17027,2009-07-01,
17085,2009-07-01,
17199,2009-07-01,
17125,2009-07-01,
17105,2009-07-01,
17191,2009-07-01,
17089,2009-07-01,
17069,2009-07-01,
17063,2009-07-01,
17109,2009-07-01,
17127,2009-07-01,
17073,2009-07-01,
17061,2009-07-01,
17157,2009-07-01,
17149,2009-07-01,
17203,2009-07-01,
17145,2009-07-01,
17087,2009-07-01,
17173,2009-07-01,
17051,2009-07-01,
17201,2009-07-01,
17141,2009-07-01,
17139,2009-07-01,
17017,2009-07-01,
17167,2009-07-01,
17179,2009-07-01,
17099,2009-07-01,
17183,2009-07-01,
17007,2009-07-01,
17137,2009-07-01,
17123,2009-07-01,
17079,2009-07-01,
17013,2009-07-01,
17121,2009-07-01,
17187,2009-07-01,
17197,2009-07-01,
17153,2009-07-01,
17119,2009-07-01,
17133,2009-07-01,
17003,2009-07-01,
17043,2009-07-01,
17165,2009-07-01,
17097,2009-07-01,
17117,2009-07-01,
17195,2009-07-01,
17107,2009-07-01,
17081,2009-07-01,
17101,2009-07-01,
17143,2009-07-01,
17019,2009-07-01,
17045,2009-07-01,
17021,2009-07-01,
17095,2009-07-01,
17111,2009-07-01,
17015,2009-07-01,
17047,2009-07-01,
17071,2009-07-01,
17077,2009-07-01,
17067,2009-08-01,
17025,2009-08-01,
17185,2009-08-01,
17113,2009-08-01,
17005,2009-08-01,
17009,2009-08-01,
17083,2009-08-01,
17147,2009-08-01,
17151,2009-08-01,
17011,2009-08-01,
17029,2009-08-01,
17131,2009-08-01,
17049,2009-08-01,
17035,2009-08-01,
17033,2009-08-01,
17057,2009-08-01,
17135,2009-08-01,
17115,2009-08-01,
17055,2009-08-01,
17023,2009-08-01,
17161,2009-08-01,
17093,2009-08-01,
17031,2009-08-01,
17059,2009-08-01,
17103,2009-08-01,
17037,2009-08-01,
17175,2009-08-01,
17001,2009-08-01,
17075,2009-08-01,
17053,2009-08-01,
17041,2009-08-01,
17163,2009-08-01,
17189,2009-08-01,
17171,2009-08-01,
17159,2009-08-01,
17129,2009-08-01,
17065,2009-08-01,
17193,2009-08-01,
17039,2009-08-01,
17155,2009-08-01,
17169,2009-08-01,
17177,2009-08-01,
17181,2009-08-01,
17091,2009-08-01,
17027,2009-08-01,
17085,2009-08-01,
17199,2009-08-01,
17125,2009-08-01,
17105,2009-08-01,
17191,2009-08-01,
17089,2009-08-01,
17069,2009-08-01,
17063,2009-08-01,
17109,2009-08-01,
17127,2009-08-01,
17073,2009-08-01,
17061,2009-08-01,
17157,2009-08-01,
17149,2009-08-01,
17203,2009-08-01,
17145,2009-08-01,
17087,2009-08-01,
17173,2009-08-01,
17051,2009-08-01,
17201,2009-08-01,
17141,2009-08-01,
17139,2009-08-01,
17017,2009-08-01,
17167,2009-08-01,
17179,2009-08-01,
17099,2009-08-01,
17183,2009-08-01,
17007,2009-08-01,
17137,2009-08-01,
17123,2009-08-01,
17079,2009-08-01,
17013,2009-08-01,
17121,2009-08-01,
17187,2009-08-01,
17197,2009-08-01,
17153,2009-08-01,
17119,2009-08-01,
17133,2009-08-01,
17003,2009-08-01,
17043,2009-08-01,
17165,2009-08-01,
17097,2009-08-01,
17117,2009-08-01,
17195,2009-08-01,
17107,2009-08-01,
17081,2009-08-01,
17101,2009-08-01,
17143,2009-08-01,
17019,2009-08-01,
17045,2009-08-01,
17021,2009-08-01,
17095,2009-08-01,
17111,2009-08-01,
17015,2009-08-01,
17047,2009-08-01,
17071,2009-08-01,
17077,2009-08-01,
17067,2009-09-01,
17025,2009-09-01,
17185,2009-09-01,
17113,2009-09-01,
17005,2009-09-01,
17009,2009-09-01,
17083,2009-09-01,
17147,2009-09-01,
17151,2009-09-01,
17011,2009-09-01,
17029,2009-09-01,
17131,2009-09-01,
17049,2009-09-01,
17035,2009-09-01,
17033,2009-09-01,
17057,2009-09-01,
17135,2009-09-01,
17115,2009-09-01,
17055,2009-09-01,
17023,2009-09-01,
17161,2009-09-01,
17093,2009-09-01,
17031,2009-09-01,
17059,2009-09-01,
17103,2009-09-01,
17037,2009-09-01,
17175,2009-09-01,
17001,2009-09-01,
17075,2009-09-01,
17053,2009-09-01,
17041,2009-09-01,
17163,2009-09-01,
17189,2009-09-01,
17171,2009-09-01,
17159,2009-09-01,
17129,2009-09-01,
17065,2009-09-01,
17193,2009-09-01,
17039,2009-09-01,
17155,2009-09-01,
17169,2009-09-01,
17177,2009-09-01,
17181,2009-09-01,
17091,2009-09-01,
17027,2009-09-01,
17085,2009-09-01,
17199,2009-09-01,
17125,2009-09-01,
17105,2009-09-01,
17191,2009-09-01,
17089,2009-09-01,
17069,2009-09-01,
17063,2009-09-01,
17109,2009-09-01,
17127,2009-09-01,
17073,2009-09-01,
17061,2009-09-01,
17157,2009-09-01,
17149,2009-09-01,
17203,2009-09-01,
17145,2009-09-01,
17087,2009-09-01,
17173,2009-09-01,
17051,2009-09-01,
17201,2009-09-01,
17141,2009-09-01,
17139,2009-09-01,
17017,2009-09-01,
17167,2009-09-01,
17179,2009-09-01,
17099,2009-09-01,
17183,2009-09-01,
17007,2009-09-01,
17137,2009-09-01,
17123,2009-09-01,
17079,2009-09-01,
17013,2009-09-01,
17121,2009-09-01,
17187,2009-09-01,
17197,2009-09-01,
17153,2009-09-01,
17119,2009-09-01,
17133,2009-09-01,
17003,2009-09-01,
17043,2009-09-01,
17165,2009-09-01,
17097,2009-09-01,
17117,2009-09-01,
17195,2009-09-01,
17107,2009-09-01,
17081,2009-09-01,
17101,2009-09-01,
17143,2009-09-01,
17019,2009-09-01,
17045,2009-09-01,
17021,2009-09-01,
17095,2009-09-01,
17111,2009-09-01,
17015,2009-09-01,
17047,2009-09-01,
17071,2009-09-01,
17077,2009-09-01,
17067,2009-10-01,
17025,2009-10-01,
17185,2009-10-01,
17113,2009-10-01,
17005,2009-10-01,
17009,2009-10-01,
17083,2009-10-01,
17147,2009-10-01,
17151,2009-10-01,
17011,2009-10-01,
17029,2009-10-01,
17131,2009-10-01,
17049,2009-10-01,
17035,2009-10-01,
17033,2009-10-01,
17057,2009-10-01,
17135,2009-10-01,
17115,2009-10-01,
17055,2009-10-01,
17023,2009-10-01,
17161,2009-10-01,
17093,2009-10-01,
17031,2009-10-01,
17059,2009-10-01,
17103,2009-10-01,
17037,2009-10-01,
17175,2009-10-01,
17001,2009-10-01,
17075,2009-10-01,
17053,2009-10-01,
17041,2009-10-01,
17163,2009-10-01,
17189,2009-10-01,
17171,2009-10-01,
17159,2009-10-01,
17129,2009-10-01,
17065,2009-10-01,
17193,2009-10-01,
17039,2009-10-01,
17155,2009-10-01,
17169,2009-10-01,
17177,2009-10-01,
17181,2009-10-01,
17091,2009-10-01,
17027,2009-10-01,
17085,2009-10-01,
17199,2009-10-01,
17125,2009-10-01,
17105,2009-10-01,
17191,2009-10-01,
17089,2009-10-01,
17069,2009-10-01,
17063,2009-10-01,
17109,2009-10-01,
17127,2009-10-01,
17073,2009-10-01,
17061,2009-10-01,
17157,2009-10-01,
17149,2009-10-01,
17203,2009-10-01,
17145,2009-10-01,
17087,2009-10-01,
17173,2009-10-01,
17051,2009-10-01,
17201,2009-10-01,
17141,2009-10-01,
17139,2009-10-01,
17017,2009-10-01,
17167,2009-10-01,
17179,2009-10-01,
17099,2009-10-01,
17183,2009-10-01,
17007,2009-10-01,
17137,2009-10-01,
17123,2009-10-01,
17079,2009-10-01,
17013,2009-10-01,
17121,2009-10-01,
17187,2009-10-01,
17197,2009-10-01,
17153,2009-10-01,
17119,2009-10-01,
17133,2009-10-01,
17003,2009-10-01,
17043,2009-10-01,
17165,2009-10-01,
17097,2009-10-01,
17117,2009-10-01,
17195,2009-10-01,
17107,2009-10-01,
17081,2009-10-01,
17101,2009-10-01,
17143,2009-10-01,
17019,2009-10-01,
17045,2009-10-01,
17021,2009-10-01,
17095,2009-10-01,
17111,2009-10-01,
17015,2009-10-01,
17047,2009-10-01,
17071,2009-10-01,
17077,2009-10-01,
17067,2009-11-01,
17025,2009-11-01,
17185,2009-11-01,
17113,2009-11-01,
17005,2009-11-01,
17009,2009-11-01,
17083,2009-11-01,
17147,2009-11-01,
17151,2009-11-01,
17011,2009-11-01,
17029,2009-11-01,
17131,2009-11-01,
17049,2009-11-01,
17035,2009-11-01,
17033,2009-11-01,
17057,2009-11-01,
17135,2009-11-01,
17115,2009-11-01,
17055,2009-11-01,
17023,2009-11-01,
17161,2009-11-01,
17093,2009-11-01,
17031,2009-11-01,
17059,2009-11-01,
17103,2009-11-01,
17037,2009-11-01,
17175,2009-11-01,
17001,2009-11-01,
17075,2009-11-01,
17053,2009-11-01,
17041,2009-11-01,
17163,2009-11-01,
17189,2009-11-01,
17171,2009-11-01,
17159,2009-11-01,
17129,2009-11-01,
17065,2009-11-01,
17193,2009-11-01,
17039,2009-11-01,
17155,2009-11-01,
17169,2009-11-01,
17177,2009-11-01,
17181,2009-11-01,
17091,2009-11-01,
17027,2009-11-01,
17085,2009-11-01,
17199,2009-11-01,
17125,2009-11-01,
17105,2009-11-01,
17191,2009-11-01,
17089,2009-11-01,
17069,2009-11-01,
17063,2009-11-01,
17109,2009-11-01,
17127,2009-11-01,
17073,2009-11-01,
17061,2009-11-01,
17157,2009-11-01,
17149,2009-11-01,
17203,2009-11-01,
17145,2009-11-01,
17087,2009-11-01,
17173,2009-11-01,
17051,2009-11-01,
17201,2009-11-01,
17141,2009-11-01,
17139,2009-11-01,
17017,2009-11-01,
17167,2009-11-01,
17179,2009-11-01,
17099,2009-11-01,
17183,2009-11-01,
17007,2009-11-01,
17137,2009-11-01,
17123,2009-11-01,
17079,2009-11-01,
17013,2009-11-01,
17121,2009-11-01,
17187,2009-11-01,
17197,2009-11-01,
17153,2009-11-01,
17119,2009-11-01,
17133,2009-11-01,
17003,2009-11-01,
17043,2009-11-01,
17165,2009-11-01,
17097,2009-11-01,
17117,2009-11-01,
17195,2009-11-01,
17107,2009-11-01,
17081,2009-11-01,
17101,2009-11-01,
17143,2009-11-01,
17019,2009-11-01,
17045,2009-11-01,
17021,2009-11-01,
17095,2009-11-01,
17111,2009-11-01,
17015,2009-11-01,
17047,2009-11-01,
17071,2009-11-01,
17077,2009-11-01,
17067,2009-12-01,
17025,2009-12-01,
17185,2009-12-01,
17113,2009-12-01,
17005,2009-12-01,
17009,2009-12-01,
17083,2009-12-01,
17147,2009-12-01,
17151,2009-12-01,
17011,2009-12-01,
17029,2009-12-01,
17131,2009-12-01,
17049,2009-12-01,
17035,2009-12-01,
17033,2009-12-01,
17057,2009-12-01,
17135,2009-12-01,
17115,2009-12-01,
17055,2009-12-01,
17023,2009-12-01,
17161,2009-12-01,
17093,2009-12-01,
17031,2009-12-01,
17059,2009-12-01,
17103,2009-12-01,
17037,2009-12-01,
17175,2009-12-01,
17001,2009-12-01,
17075,2009-12-01,
17053,2009-12-01,
17041,2009-12-01,
17163,2009-12-01,
17189,2009-12-01,
17171,2009-12-01,
17159,2009-12-01,
17129,2009-12-01,
17065,2009-12-01,
17193,2009-12-01,
17039,2009-12-01,
17155,2009-12-01,
17169,2009-12-01,
17177,2009-12-01,
17181,2009-12-01,
17091,2009-12-01,
17027,2009-12-01,
17085,2009-12-01,
17199,2009-12-01,
17125,2009-12-01,
17105,2009-12-01,
17191,2009-12-01,
17089,2009-12-01,
17069,2009-12-01,
17063,2009-12-01,
17109,2009-12-01,
17127,2009-12-01,
17073,2009-12-01,
17061,2009-12-01,
17157,2009-12-01,
17149,2009-12-01,
17203,2009-12-01,
17145,2009-12-01,
17087,2009-12-01,
17173,2009-12-01,
17051,2009-12-01,
17201,2009-12-01,
17141,2009-12-01,
17139,2009-12-01,
17017,2009-12-01,
17167,2009-12-01,
17179,2009-12-01,
17099,2009-12-01,
17183,2009-12-01,
17007,2009-12-01,
17137,2009-12-01,
17123,2009-12-01,
17079,2009-12-01,
17013,2009-12-01,
17121,2009-12-01,
17187,2009-12-01,
17197,2009-12-01,
17153,2009-12-01,
17119,2009-12-01,
17133,2009-12-01,
17003,2009-12-01,
17043,2009-12-01,
17165,2009-12-01,
17097,2009-12-01,
17117,2009-12-01,
17195,2009-12-01,
17107,2009-12-01,
17081,2009-12-01,
17101,2009-12-01,
17143,2009-12-01,
17019,2009-12-01,
17045,2009-12-01,
17021,2009-12-01,
17095,2009-12-01,
17111,2009-12-01,
17015,2009-12-01,
17047,2009-12-01,
17071,2009-12-01,
17077,2009-12-01,
17067,2010-01-01,
17025,2010-01-01,
17185,2010-01-01,
17113,2010-01-01,
17005,2010-01-01,
17009,2010-01-01,
17083,2010-01-01,
17147,2010-01-01,
17151,2010-01-01,
17011,2010-01-01,
17029,2010-01-01,
17131,2010-01-01,
17049,2010-01-01,
17035,2010-01-01,
17033,2010-01-01,
17057,2010-01-01,
17135,2010-01-01,
17115,2010-01-01,
17055,2010-01-01,
17023,2010-01-01,
17161,2010-01-01,
17093,2010-01-01,
17031,2010-01-01,
17059,2010-01-01,
17103,2010-01-01,
17037,2010-01-01,
17175,2010-01-01,
17001,2010-01-01,
17075,2010-01-01,
17053,2010-01-01,
17041,2010-01-01,
17163,2010-01-01,
17189,2010-01-01,
17171,2010-01-01,
17159,2010-01-01,
17129,2010-01-01,
17065,2010-01-01,
17193,2010-01-01,
17039,2010-01-01,
17155,2010-01-01,
17169,2010-01-01,
17177,2010-01-01,
17181,2010-01-01,
17091,2010-01-01,
17027,2010-01-01,
17085,2010-01-01,
17199,2010-01-01,
17125,2010-01-01,
17105,2010-01-01,
17191,2010-01-01,
17089,2010-01-01,
